video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
video_0026,0002,亲爹，你算什么亲爹啊。你尽过当爹的责任吗？,-1.0,-1.0,-1.0,0.2,Negative,valid
video_0026,0003,在中国有很多病人，他们根本就吃不起正版药，他们就等着我把药带回去救他们的命,-0.4,-0.6,-0.8,-0.4,Negative,test
video_0026,0004,你自己也是病人，你知道正版要什么价钱，你光让他们信上帝，他们能有药吃吗？,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0026,0005,不是说你们讹人，我们的药确实没出过问题。,0.2,0.2,-0.2,0.0,Positive,train
video_0026,0006,我都不知道你在说些什么，你走不走，不走我报警了。,-0.4,-0.6,-1.0,-0.4,Negative,train
video_0026,0007,推给他又怎么样？药又没断，就价钱贵一点啊，那比四万块钱便宜啊！,-1.0,-0.6,-0.6,-1.0,Negative,train
video_0026,0008,我是个卖神油的，我管得了那么多人吗？,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0026,0009,我上有老下有小，我被抓进去他们怎么办？,-1.0,-0.6,-1.0,-1.0,Negative,test
video_0026,0010,滚,-1.0,-1.0,-0.8,-1.0,Negative,test
video_0026,0011,他不太好，勇哥，你还能搞到印度药吗？,-1.0,-0.6,-1.0,-1.0,Negative,valid
video_0026,0012,就是硬上骨髓移植，但是成功率很低。,-0.4,-0.6,-0.8,-0.2,Negative,test
video_0026,0013,但是我只能保证以前的病人有药吃，大家不要声张，体谅一下，我不想坐牢。,-0.8,-0.8,-0.4,-0.2,Negative,train
video_0026,0014,房子吃没了，家人被我吃垮了,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0026,0015,你就能保证你这一辈子不生病吗,-1.0,-0.8,-1.0,-1.0,Negative,test
video_0026,0016,我们作为执法者，就应该站在法律这一边,-0.6,0.0,-0.4,-0.6,Negative,train
video_0026,0017,我这两年救的白血病人没有1000有500吧，这也算积德行善了吧？,-0.6,-0.6,-0.4,-1.0,Negative,train
video_0026,0018,你怀疑我卖假药啊，开玩笑吧，警官,-0.6,-0.4,0.0,-0.4,Negative,test
video_0026,0019,你看我这厂子办得好好的，每个月光纯利就几十万，我碰那玩意干嘛,0.0,0.6,0.4,0.6,Neutral,train
video_0026,0020,是吗？挺好，为民除害。,0.4,0.8,0.8,-0.2,Positive,test
video_0026,0021,你说话啊，他有什么罪,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0026,0022,所有的处分我都能接受，这案子我真的办不了了,-0.6,-0.6,-1.0,-0.8,Negative,train
video_0026,0023,不许哭，男子汉,0.0,0.6,-0.4,0.8,Neutral,train
video_0026,0024,他们吃不起进口的天价药，他们就只能等死啊,-1.0,-0.8,-0.4,-0.6,Negative,valid
video_0026,0025,跟小澍说，他爸爸不是坏人。,-0.2,0.6,-0.2,-0.6,Negative,train
video_0027,0001,要不福贵少爷你给露两声，让他们开开眼,0.8,0.6,0.8,1.0,Positive,train
video_0027,0002,爹，爷爷又来骂你了。,0.6,-0.8,-0.2,1.0,Positive,valid
video_0027,0003,你能不能听我一次，别再去赌了,-1.0,-0.8,-1.0,-0.8,Negative,test
video_0027,0004,我什么都不图，就图跟你过个安生日子,-1.0,-0.2,-1.0,-0.8,Negative,train
video_0027,0005,我是刚，来来来来,-1.0,0.6,-1.0,-1.0,Negative,train
video_0027,0006,你也改不了，我也不想跟你过了,-1.0,-1.0,-1.0,-0.8,Negative,train
video_0027,0007,这回我要能生了儿子，长大了不能像你这样。,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0027,0008,要不你先搬着啊，老太太我给你照顾两天，等你安顿好了再接过去。,0.0,0.6,0.4,0.0,Neutral,test
video_0027,0009,我跟富贵说笑话呢，叫个有庆。,1.0,0.4,0.8,1.0,Positive,train
video_0027,0010,想来借点钱在镇上开个小铺。,0.0,-0.4,0.4,0.0,Neutral,valid
video_0027,0011,别说你们想跑，我要是不为找我兄弟啊，早就不穿这身装皮了我？,-1.0,-0.6,-0.8,-1.0,Negative,train
video_0027,0012,要水的人多，多送几趟能多挣点钱,-0.4,0.0,-0.6,-0.2,Negative,train
video_0027,0013,唉，还不是因为你家那样房啊，给龙二定了个地主。,-0.4,-0.8,-0.4,-0.4,Negative,train
video_0027,0014,珍珍啊，这炼钢工地上，唱不唱戏啊？,0.6,0.4,0.8,0.6,Positive,valid
video_0027,0015,我见人家钢铁阵地上都是学生队洋鼓洋号的，咱们就用唱皮影给大家鼓劲，别拆了，给他们留着吧,1.0,0.6,1.0,1.0,Positive,test
video_0027,0016,嗯，孩子打架别把大人扯进去，我跟家珍都不知道。,0.0,-0.4,-0.6,0.4,Neutral,train
video_0027,0017,谁知道你们知道不知道啊,-1.0,-0.8,-1.0,-1.0,Negative,test
video_0027,0018,他说破坏就破坏了，它是政府啊，你看你，拉都拉不住。,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0027,0019,我让他去道歉，我为什么不去，我就打他这不听话给我惹事。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0027,0020,打，他再给我惹事我还打,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0027,0021,日子过的是好是坏，我说过什么没有,-1.0,-0.8,-1.0,-1.0,Negative,valid
video_0027,0022,可怜凤霞给人欺负了都说不出来,-1.0,-1.0,-0.8,-1.0,Negative,train
video_0027,0023,这回娘也给你煮了新的饺子，还是20个。,-1.0,0.4,-0.2,-1.0,Negative,test
video_0027,0024,怎么会是你的儿子呢,-1.0,-0.2,-1.0,-0.8,Negative,valid
video_0027,0025,你知道我就一个儿子，还让你给撞死了。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0027,0026,你看还能为有庆做点什么吗,-0.8,0.4,-1.0,-0.6,Negative,test
video_0027,0027,你记住，你欠我们家一条命，有庆是你害死的，你欠我们家一条命你记着,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0027,0028,他爷爷他爹和他，三代都是工人,0.6,0.0,0.4,1.0,Positive,test
video_0027,0029,我带厂里几位同志把屋里屋外都收拾了一下,0.6,0.0,0.4,0.8,Positive,valid
video_0027,0030,今天是万二喜同志和席凤霞同志结婚大喜的幸福日子,1.0,0.8,0.8,1.0,Positive,train
video_0027,0031,我把凤霞家走了，我会好好带她一辈子,1.0,0.8,0.8,1.0,Positive,test
video_0027,0032,福贵，嫂子，凤霞今天结婚，我来祝贺祝贺。,1.0,1.0,1.0,1.0,Positive,train
video_0027,0033,你待会儿也过去坐坐啊，别像前几回那样儿不理人家。,-0.2,-0.2,-0.4,-0.4,Negative,train
video_0027,0034,这事儿总得过去吧,-0.6,0.0,-0.4,-0.4,Negative,train
video_0027,0035,爹娘，凤霞有了。,1.0,0.8,0.8,1.0,Positive,test
video_0027,0036,今天刚刚到医院检查了，大夫说秋天生。,1.0,0.0,0.6,1.0,Positive,test
video_0027,0037,等凤霞的孩子长大了时代就更好了,0.8,0.8,0.6,1.0,Positive,valid
video_0027,0038,二喜啊，等孩子生下来，每年都给他照一回。,1.0,0.4,0.8,1.0,Positive,train
video_0027,0039,镇长，您把心放宽，多保重。,0.8,0.8,0.6,1.0,Positive,test
video_0027,0040,回头凤翔出院了，一块来看你啊！,1.0,0.8,1.0,1.0,Positive,train
video_0027,0041,今天我们把他揪来，就是要用铁的事实来教育他,-0.6,-0.8,-0.4,-0.6,Negative,train
video_0027,0042,你甭在乎行不行，把他给叫来,-1.0,-0.4,-1.0,-1.0,Negative,train
video_0027,0043,大夫求求你大夫，坚持一会就好了凤霞,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0027,0044,大夫求求你，我就这一个女儿了,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0027,0045,姥爷，你又把车放歪了,1.0,-0.2,1.0,1.0,Positive,train
video_0027,0046,今天我都送了十壶水了,1.0,0.0,0.6,1.0,Positive,train
video_0027,0047,哎呦，馒头越来越能干了，都能送十壶水了。,1.0,1.0,1.0,1.0,Positive,valid
video_0027,0048,这么一大堆你说他能不出事吗,-0.6,-0.8,-0.4,-0.8,Negative,valid
video_0027,0049,姥爷，小弟什么时候长大呀？,1.0,0.0,0.8,1.0,Positive,train
video_0028,0001,你找了谁来负责调查组？,0.0,0.0,0.0,0.0,Neutral,valid
video_0028,0002,我想找高刚。,0.0,0.0,0.0,0.0,Neutral,test
video_0028,0003,破这个案子就要他那股子倔劲。,0.4,0.6,0.8,0.0,Positive,train
video_0028,0004,这次的血雨腥风，手段如此残忍。,-1.0,-1.0,-0.8,-1.0,Negative,test
video_0028,0005,但是要记住，不管成不成功，行动时间只有15分钟。,-0.2,0.0,0.0,0.0,Negative,valid
video_0028,0006,你都得给我出来，你来这里就得配合我。,-1.0,0.2,-1.0,-1.0,Negative,valid
video_0028,0007,救岩多帕就只有这一次机会，我必须这么做。,-1.0,0.6,-1.0,-1.0,Negative,train
video_0028,0008,你是提供情报的，具体实施的是我。,-1.0,0.0,-1.0,-1.0,Negative,train
video_0028,0009,如果你跟我还要在继续合作下去，你就是按照我的方法。,-1.0,-0.2,-0.6,-1.0,Negative,valid
video_0028,0010,过来保护他，其他我会搞定。,-0.4,0.6,-0.2,-0.6,Negative,train
video_0028,0011,跟块木头一样，我们给他起一外号叫木星。,0.2,-0.4,0.2,-0.6,Positive,train
video_0028,0012,谢文峰，大家都叫我哪吒,0.0,0.0,0.4,0.6,Neutral,valid
video_0028,0013,交代了接头的中介人是谁吗？,0.0,0.0,0.0,0.0,Neutral,train
video_0028,0014,在金三角，诺卡只有两个代理人,-0.2,0.0,0.0,-0.4,Negative,valid
video_0028,0015,我当然是嗅到钱老大你的钱味了。,0.6,0.6,0.4,1.0,Positive,train
video_0028,0016,当初你选择来这里当情报员，我不是没有担心,-0.4,-0.6,-0.4,-0.4,Negative,test
video_0028,0017,你刚到这工作的时候也不太适应吧,-0.2,-0.2,-0.2,0.0,Negative,valid
video_0028,0018,没有什么比直接打击毒贩更让我兴奋。,0.4,0.8,0.2,0.0,Positive,valid
video_0028,0019,我上一次见到你我就觉得你很眼熟。,-0.2,0.2,0.4,1.0,Negative,test
video_0028,0020,你做我独家代理没问题，但是你想入股我的生意，你有这个能力吗？,-0.6,-1.0,-0.8,-0.4,Negative,train
video_0028,0021,好吧好吧，说说吧，你们打算怎么干,0.0,0.0,0.4,-0.2,Neutral,train
video_0028,0022,现在要继续追查下去的方法，只有拿突了,0.0,0.0,0.0,0.0,Neutral,test
video_0028,0023,要趁他还在拘留病房抓他出来。,0.0,0.0,0.0,0.0,Neutral,test
video_0029,0001,说你目前最好的选择是退役,-0.2,0.0,-0.2,0.0,Negative,test
video_0029,0002,我问你的时候你为什么不说？,-1.0,-0.4,-1.0,-1.0,Negative,train
video_0029,0003,究竟发生什么了,-0.6,-0.2,-0.6,-1.0,Negative,train
video_0029,0004,今天晚上都将是最严峻的考验。,-0.4,-0.8,-0.6,-0.4,Negative,train
video_0029,0005,我们应该在A01主战阵地。,-0.4,0.0,-0.2,-1.0,Negative,train
video_0029,0006,没事干是不是，火场一日游呢,-1.0,-0.8,-0.8,-1.0,Negative,train
video_0029,0007,以后我再也没有机会干这种事了，这牛我得吹一辈子,0.2,1.0,0.6,0.6,Positive,test
video_0029,0008,火已经逼近化学罐区了,-0.6,-0.2,-1.0,-1.0,Negative,train
video_0029,0009,特勤一中队，咱们就在这，打他个攻坚战,0.2,0.6,0.6,-1.0,Positive,train
video_0029,0010,听得见吗，只要我活着，我就会记住你,-1.0,0.8,-0.8,-1.0,Negative,train
video_0029,0011,油压这么高，又有这么多的油，我看是顶不了多长时间了。,-0.6,-0.6,-1.0,-1.0,Negative,train
video_0029,0012,集合各队指挥员,0.0,0.0,-0.4,-0.4,Neutral,train
video_0029,0013,坦白的说，就是敢死队。,-0.2,-0.6,-0.2,-0.4,Negative,test
video_0029,0014,但是我们可以想办法重新打开一条。,0.2,0.2,0.6,-1.0,Positive,train
video_0029,0015,你再带上一个人，攻坚组送你们进去。,-0.2,0.0,-0.2,-0.4,Negative,train
video_0029,0016,哎，有烟吗,1.0,0.0,0.4,1.0,Positive,test
video_0029,0017,这是罐区，你找死呢,-0.2,-1.0,-0.8,0.6,Negative,train
video_0029,0018,江立伟，我等你回来喝酒。,0.6,0.6,0.8,-0.4,Positive,train
video_0029,0019,我只知道转80圈为一扣，一个阀门100克扣,-0.6,0.0,-0.8,-1.0,Negative,test
video_0029,0020,你太不了解消防员了。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0029,0021,你好你好，你见过这个小孩吗？带个红色帽子，穿一个深蓝色马甲，这么高，他是我儿子，叫姜淼。,0.0,0.0,-0.6,-0.4,Neutral,train
video_0029,0022,我想回家了妈妈,-1.0,0.2,-1.0,-0.6,Negative,train
video_0029,0023,长大了成为一个顶天立地的男子汉,0.6,1.0,0.2,-0.6,Positive,valid
video_0029,0024,爸，对不起。,-1.0,-1.0,-0.8,-1.0,Negative,train
video_0029,0025,呜呜呜呜呜呜呜,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0029,0026,我就想活着出去见我老婆孩子。,1.0,0.4,0.4,1.0,Positive,valid
video_0030,0001,起烟了，人肯定在家呢。,0.4,-0.2,0.6,0.6,Positive,train
video_0030,0002,我不想吹唢呐,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0030,0003,你再敢说这话，看老子撕破你的嘴。,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0030,0004,磕头，磕啥头,-0.4,-0.4,0.0,-0.2,Negative,test
video_0030,0005,你个狗日的，这半瓢水你都吸不干净,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0030,0006,使劲喊哪娃，使劲喊,-1.0,0.4,-1.0,-1.0,Negative,train
video_0030,0007,娃儿，哪个徒弟不是从娃过来的，老子当年学徒的时候三天都没饭吃。,-1.0,-0.4,-1.0,-0.6,Negative,train
video_0030,0008,你咋会不知道，你不是都来两个月了吗？,-0.4,-0.4,-0.6,-1.0,Negative,train
video_0030,0009,啥好好的，好好的师傅能让你回来？,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0030,0010,你说你呀，真给我丢脸。,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0030,0011,师娘跟我说让我在家呆两天。,-0.2,0.0,-0.2,-0.2,Negative,train
video_0030,0012,师傅说让我早去早回,-0.2,0.0,-0.2,-0.6,Negative,valid
video_0030,0013,妈，这唢呐吹到顶啊，就是领奏，你知道这曲子叫啥不。,0.6,0.0,0.6,1.0,Positive,train
video_0030,0014,诶，爸，你咋知道嘞,1.0,0.2,0.6,1.0,Positive,train
video_0030,0015,你知道我为啥要让你去学吹唢呐的吗？,0.2,0.0,0.0,0.4,Positive,test
video_0030,0016,爸，你放心，我一定学会吹百鸟朝凤,1.0,0.8,0.8,0.2,Positive,train
video_0030,0017,没那么容易，我听说你师傅前几年收了七八个,0.2,-0.4,0.0,0.0,Positive,train
video_0030,0018,那可不是，这首曲子是唢呐匠的看家本事,0.0,0.8,0.8,0.2,Neutral,train
video_0030,0019,大叔，师傅给我们俩放假了,0.8,0.0,0.8,1.0,Positive,train
video_0030,0020,是我师父的太爷传下来的，有几百年了，咱这800里秦川，恐怕是找不出第二支,0.0,0.2,0.0,-0.2,Neutral,train
video_0030,0021,听见没有，你也来一段,1.0,0.0,1.0,0.6,Positive,train
video_0030,0022,学鸟叫,0.6,0.0,0.4,0.4,Positive,train
video_0030,0023,可咱们这黄河岸上不能没有唢呐,0.2,0.2,0.0,0.2,Positive,train
video_0030,0024,所以啊，在咱们这块地盘上，唢呐不能断了种。,0.8,0.2,0.8,1.0,Positive,train
video_0030,0025,既然是匠活，就得有人担起责任,0.4,0.2,0.2,0.0,Positive,train
video_0030,0026,他才能拼着命把这活保住，传下去,0.4,0.6,0.0,0.0,Positive,train
video_0030,0027,师傅，是我吹得不够好吗？,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0030,0028,那你为啥要赶我走？,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0030,0029,咱爷俩的缘分就到这儿了。,-0.4,-0.8,-0.8,-0.6,Negative,test
video_0030,0030,典平吹的不如我好，为啥他就能学百鸟朝凤，我不能学,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0030,0031,师娘，我走了。,-1.0,0.0,-0.8,-1.0,Negative,train
video_0030,0032,天明说天明说，他游家班出活，跟我屁相干啊！,-1.0,-1.0,-0.8,-1.0,Negative,train
video_0030,0033,也就是长生，他是我小学同学。,0.0,0.0,0.0,-0.2,Neutral,train
video_0030,0034,这是我师爷的师爷的师爷传给我的，二三百年了,1.0,0.0,0.8,1.0,Positive,train
video_0030,0035,要是师傅让我接班，那唢呐班子早没了。,-1.0,-0.6,-0.8,-1.0,Negative,train
video_0030,0036,就关我的事儿，你想干啥,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0030,0037,尤天明，你个小狗日的，给老子出来。,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0030,0038,你别叫师傅，我没你这个徒弟。,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0030,0039,他的所作所为火庄人都看在眼里,0.6,0.2,0.6,-0.2,Positive,train
video_0030,0040,游家班的班主病了，没有力气吹百鸟朝凤,-0.8,-0.8,-0.6,0.0,Negative,train
video_0030,0041,就是民俗文化，简单点说，就是想请你们游家班吹一场唢呐,0.0,0.0,0.4,0.6,Neutral,valid
video_0030,0042,这活要是成了，了不得啊,0.6,0.6,1.0,1.0,Positive,test
video_0031,0001,他们都是我嘴里的羊，我喜欢怎么吃就怎么吃？,0.6,0.2,0.2,0.8,Positive,train
video_0031,0002,门图，你不要再杀战俘了,-0.2,-0.8,-0.8,-0.2,Negative,train
video_0031,0003,有一天你发现天上多了一颗星星，那就是我找你娘去了,-0.4,0.0,-0.6,-0.4,Negative,valid
video_0031,0004,只跟马说话，不跟人说话啊！,0.2,-0.8,0.6,0.8,Positive,train
video_0031,0005,那你就当我视频吗就好了，我叫文泰，这个叫朱月，你这匹叫什么？,0.6,0.0,0.6,1.0,Positive,train
video_0031,0006,你要打，就在战场上打,-1.0,0.0,-0.8,-1.0,Negative,valid
video_0031,0007,我求你了，求你保守住我的秘密不要让别人知道,-1.0,-0.8,-0.8,-1.0,Negative,train
video_0031,0008,但是我现在明白，他是在磨练我,0.4,0.0,-0.2,0.4,Positive,valid
video_0031,0009,恳请单于，别再分散兵力了,-0.6,-0.6,-0.8,-1.0,Negative,valid
video_0031,0010,女儿想做魏国的皇后。,1.0,0.6,0.8,1.0,Positive,train
video_0031,0011,如果我做了皇后，我们就可以和中原人结成友邦了,0.6,0.6,0.8,1.0,Positive,train
video_0031,0012,我已经失去了很多兄弟，我不能再失去你,-1.0,0.0,-1.0,-0.8,Negative,train
video_0031,0013,在战场上绝不能有感情,-0.4,-0.6,-0.8,-0.8,Negative,valid
video_0031,0014,大家正等着将军出战呢,0.0,0.0,-0.2,0.0,Neutral,train
video_0031,0015,谁想打仗？我也不想再打仗了。,-1.0,-0.2,-1.0,-1.0,Negative,train
video_0031,0016,如果可以用我的生命去停止这场战争的话，我早就做了。,-1.0,-0.2,-1.0,-1.0,Negative,valid
video_0031,0017,穿上了将军的战甲，就不再属于你,0.0,-0.6,-0.4,-0.2,Neutral,train
video_0031,0018,这就是战争。,-1.0,0.0,-0.6,-1.0,Negative,train
video_0031,0019,此次接近你们，不是为了抢掠,0.0,0.2,-0.2,-0.8,Neutral,train
video_0031,0020,我知道你心里委屈，在草原上奔波多年，聚集了那么多的部族,-0.2,0.0,-0.8,-0.4,Negative,test
video_0031,0021,士气低落，不堪再战,-1.0,-1.0,-1.0,-0.6,Negative,train
video_0031,0022,那也不一定赢啊，我们退吧,-0.4,-0.8,-1.0,-0.4,Negative,train
video_0031,0023,只要取下魏国国土，我就会实现我的抱负,0.6,0.8,0.4,0.4,Positive,train
video_0031,0024,从今天起，我门图就是你们的新单于,0.6,0.8,0.4,0.4,Positive,train
video_0031,0025,兵贵神速，我想今夜就动身。,0.2,0.2,0.8,0.6,Positive,valid
video_0031,0026,我是大卫平北将军花木兰。,0.2,0.0,0.6,0.0,Positive,test
